,Unnamed: 0,Study no.,Filename,Title,Doi,Study id.,index,title,publication_type,n_citations,volume,issue,first_page,last_page,n_pages
6455,272822,15,sensitivity of consumption to income.xlsx,"Intertemporal Substitution in War and Peace: Evidence from the United Kingdom, 1830-1990",https://doi.org/10.1016/0164-0704(95)80063-8,7708,10.1016/0164-0704(95)80063-8,"Intertemporal substitution in war and peace: Evidence from the United Kingdom, 1830–1990",full_text,7,17,3,447,469,22
6456,272826,16,sensitivity of consumption to income.xlsx,"Consumption, Down Payments, and Liquidity Constraints",https://doi.org/10.2307/2078026,8169,10.2307/2078026,"Consumption, Down Payments, and Liquidity Constraints",full_text,79,28,2,255,,
6457,272927,19,sensitivity of consumption to income.xlsx,Does Financial Deregulation Cause a Consumption Boom?,https://doi.org/10.2307/3440885,9475,10.2307/3440885,Does Financial Deregulation Cause a Consumption Boom?,full_text,10,98,4,579,,
6458,273040,23,sensitivity of consumption to income.xlsx,Are Our Data Relevant to the Theory? The Case of Aggregate Consumption,10.1080/07350015.1998.10524734,11100,10.1080/07350015.1998.10524734,Are Our Data Relevant to the Theory? The Case of Aggregate Consumption,full_text,9,16,1,52,61,9
6459,273043,24,sensitivity of consumption to income.xlsx,Consumption adjustment to real interest rates: Intertemporal substitution revisited,https://doi.org/10.1016/S0165-1889(97)00053-5,11484,10.1016/S0165-1889(97)00053-5,Consumption adjustment to real interest rates: Intertemporal substitution revisited,full_text,36,22,2,293,320,27
6460,273096,26,sensitivity of consumption to income.xlsx,Consumption and Credit: A Model of Time-Varying Liquidity Constraints,https://doi.org/10.1162/003465399558364,12227,10.1162/003465399558364,Consumption and Credit: A Model of Time-Varying Liquidity Constraints,full_text,121,81,3,434,447,13
6461,273105,27,sensitivity of consumption to income.xlsx,Modelling consumption: permanent-income or rule-of-thumb behaviour?,https://doi.org/10.1016/S0264-9993(98)00044-3,12591,10.1016/S0264-9993(98)00044-3,Modelling consumption: permanent-income or rule-of-thumb behaviour?,full_text,9,16,2,293,306,13
6462,273112,28,sensitivity of consumption to income.xlsx,"Rule-of-Thumb Consumption, Intertemporal Substitution, and Risk Aversion",https://doi.org/10.1080/07350015.2000.10524888,12936,10.1080/07350015.2000.10524888,"“Rule-of-Thumb” Consumption, Intertemporal Substitution, and Risk Aversion",full_text,6,18,4,497,502,5
6463,273120,29,sensitivity of consumption to income.xlsx,Does Financial Reform Raise or Reduce Saving?,https://doi.org/10.1162/003465300558768,13297,10.1162/003465300558768,Does Financial Reform Raise or Reduce Saving?,full_text,194,82,2,239,263,24
6464,273136,32,sensitivity of consumption to income.xlsx,Intertemporal non-separability and ‘‘rule of thumb’’ consumption,https://doi.org/10.1016/S0304-3932(01)00113-1,14321,10.1016/S0304-3932(01)00113-1,Intertemporal non-separability and “rule of thumb” consumption,full_text,21,49,2,293,308,15
6465,273157,33,sensitivity of consumption to income.xlsx,"Liquidity constraints, precautionary saving and aggregate consumption: an international comparison",https://doi.org/10.1016/S0264-9993(02)00080-9,14640,10.1016/S0264-9993(02)00080-9,"Liquidity constraints, precautionary saving and aggregate consumption: an international comparison",full_text,25,20,6,1151,1173,22
6466,273247,37,sensitivity of consumption to income.xlsx,Understanding the effects of government spending on consumption,https://doi.org/10.1162/JEEA.2007.5.1.227,15843,10.1162/JEEA.2007.5.1.227,Understanding the Effects of Government Spending on Consumption,full_text,873,5,1,227,270,43
6467,273249,38,sensitivity of consumption to income.xlsx,Reconciling Consumer Confidence and Permanent Income Consumption,https://doi.org/10.1057/eej.2007.20,16141,10.1057/eej.2007.20,Reconciling Consumer Confidence and Permanent Income Consumption,full_text,6,33,2,257,275,18
6468,273293,39,sensitivity of consumption to income.xlsx,Smooth It Like the 'Joneses'? Estimating Peer-Group Effects in Intertemporal Consumption Choice,https://doi.org/10.1111/j.1468-0297.2007.02129.x,16434,10.1111/j.1468-0297.2007.02129.x,Smooth it Like the ‘Joneses’? Estimating Peer‐Group Effects in Intertemporal Consumption Choice,full_text,67,118,527,454,476,22
6469,273299,40,sensitivity of consumption to income.xlsx,Estimating Panel Models With Internal and External Habit Formation,https://doi.org/10.1198/jbes.2009.08041,16726,10.1198/jbes.2009.08041,Estimating Panel Models With Internal and External Habit Formation,full_text,83,28,1,145,158,13
6470,273301,41,sensitivity of consumption to income.xlsx,"Habit Persistence, Non-Separability between Consumption and Leisure, or Rule-of-Thumb Consumers: Which Accounts for the Predictability of Consumption Growth?",https://doi.org/10.1162/REST_a_00019,16998,10.1162/REST_a_00019,"Habit Persistence, Nonseparability between Consumption and Leisure, or Rule-of-Thumb Consumers: Which Accounts for the Predictability of Consumption Growth?",full_text,32,92,3,679,683,4
6471,273305,42,sensitivity of consumption to income.xlsx,The Sensitivity of Consumption to Transitory Income: Estimates from Panel Data on Households,https://doi.org/10.2307/1912638,17279,10.2307/1912638,The Sensitivity of Consumption to Transitory Income: Estimates from Panel Data on Households,full_text,449,50,2,461,,
6472,273306,43,sensitivity of consumption to income.xlsx,"Permanent Income, Liquidity, and Expenditure on Automobiles: Evidence from Panel Data ",https://doi.org/10.2307/1885966,17554,10.2307/1885966,"Permanent Income, Liquidity, and Expenditure on Automobiles: Evidence From Panel Data",full_text,55,99,3,587,,
6473,273310,44,sensitivity of consumption to income.xlsx,The Permanent Income Hypothesis and Consumption Durability: Analysis Based on Japanese Panel Data,https://doi.org/10.2307/1885676,17827,10.2307/1885676,The Permanent Income Hypothesis and Consumption Durability: Analysis Based on Japanese Panel Data,full_text,116,100,4,1083,,
6474,273321,45,sensitivity of consumption to income.xlsx,Testing the Response of Consumption to Income Changes With (Noisy) Panel Data,https://doi.org/10.2307/1885065,18086,10.2307/1885065,Testing the Response of Consumption to Income Changes with (Noisy) Panel Data,full_text,130,102,2,293,,
6475,273338,46,sensitivity of consumption to income.xlsx,Sensitivity of Tests of the PIH to Alternative Consumption Proxies,https://doi.org/10.1016/0165-1765(91)90211-3,18344,10.1016/0165-1765(91)90211-3,Sensitivity of tests of the PIH to alternative consumption proxies,full_text,5,36,4,429,433,4
6476,273340,47,sensitivity of consumption to income.xlsx,Adjustment of Consumers' Durables Stocks: Evidence from Automobile Purchase,https://doi.org/10.1086/261940,18591,10.1086/261940,Adjustment of Consumers' Durables Stocks: Evidence from Automobile Purchases,full_text,144,102,3,403,436,33
6477,273341,48,sensitivity of consumption to income.xlsx,Excess Sensitivity and Asymmetries in Consumption: An Empirical Investigation,https://doi.org/10.2307/2953673,18829,10.2307/2953673,Excess Sensitivity and Asymmetries in Consumption: An Empirical Investigation,full_text,54,29,2,154,,
6478,273367,49,sensitivity of consumption to income.xlsx,"Permanent Income, Current Income, and Consumption ",https://doi-org.ezproxy-f.deakin.edu.au/10.2307/1391964,19059,10.2307/1391964,"Permanent Income, Current Income, and Consumption",full_text,117,8,3,265,,
6479,273393,50,sensitivity of consumption to income.xlsx,"Permanent income, Current Income, and Consumption: Evidence from Two Panel Data Sets",https://doi-org.ezproxy-f.deakin.edu.au/10.2307/1392101,19285,10.2307/1392101,"Permanent Income, Current Income, and Consumption: Evidence from Two Panel Data Sets",full_text,38,14,1,81,,
6480,273447,51,sensitivity of consumption to income.xlsx,The Adjustment of Consumption to Changing Expectations About Future Income,https://doi.org/10.1086/261016,19498,10.1086/261016,The Adjustment of Consumption to Changing Expectations About Future Income,full_text,579,89,5,974,1009,35
6481,273449,52,sensitivity of consumption to income.xlsx,The Predictability of Aggregate Consumption Growth in OECD Countries: A Panel Data Analysis,https://doi.org/10.1002/jae.2338,19714,10.1002/jae.2338,THE PREDICTABILITY OF AGGREGATE CONSUMPTION GROWTH IN OECD COUNTRIES: A PANEL DATA ANALYSIS,full_text,14,29,3,431,453,22
6482,273517,53,sensitivity of consumption to income.xlsx,Using subjective income expectations to test for excess sensitivity of consumption to predicted income growth,https://doi.org/10.1016/S0014-2921(98)00069-5,19922,10.1016/S0014-2921(98)00069-5,Using subjective income expectations to test for excess sensitivity of consumption to predicted income growth,full_text,53,44,2,337,358,21
6483,273524,54,sensitivity of consumption to income.xlsx,New evidence on excess sensitivity of household consumption,https://doi.org/10.1016/j.jmoneco.2014.01.004,20138,10.1016/j.jmoneco.2014.01.004,New evidence on excess sensitivity of household consumption,full_text,9,63,,80,94,14
6484,273543,55,sensitivity of consumption to income.xlsx,Inattentive consumers,https://doi.org/10.1016/j.jmoneco.2006.03.001,20342,10.1016/j.jmoneco.2006.03.001,Inattentive consumers,full_text,342,53,8,1761,1800,39
6485,273546,56,sensitivity of consumption to income.xlsx,The Reaction of Household Consumption to Predictable Changes in Social Security Taxes,DOI: 10.1257/aer.89.4.959,20546,10.1257/aer.89.4.959,The Reaction of Household Consumption to Predictable Changes in Social Security Taxes,full_text,289,89,4,959,973,14
6486,273571,57,sensitivity of consumption to income.xlsx,Consumer Response to the Reagan Tax Cuts,https://doi.org/10.1016/S0047-2727(01)00113-X,20755,10.1016/S0047-2727(01)00113-X,Consumer response to the Reagan tax cuts,full_text,117,85,1,99,120,21
6487,273651,59,sensitivity of consumption to income.xlsx,The Consumption Response to Predictable Changes in Discretionary Income: Evidence from the Repayment of Vehicle Loans,https://doi.org/10.1162/rest.90.2.241,21133,10.1162/rest.90.2.241,The Consumption Response to Predictable Changes in Discretionary Income: Evidence from the Repayment of Vehicle Loans,full_text,82,90,2,241,252,11
6488,273692,62,sensitivity of consumption to income.xlsx,International evidence on sticky consumption growth,https://doi.org/10.1162/REST_a_00122,21682,10.1162/REST_a_00122,International Evidence on Sticky Consumption Growth,full_text,32,93,4,1135,1145,10
6489,273730,63,sensitivity of consumption to income.xlsx,"Borrowing constraints, income expectations and the Euler Equation",https://doi.org/10.1016/0165-1765(94)90032-9,21856,10.1016/0165-1765(94)90032-9,"Borrowing constraints, income expectations and the Euler equation",full_text,7,45,3,323,327,4
6490,273732,64,sensitivity of consumption to income.xlsx,Incomplete Intertemporal Consumption Smoothing and Incomplete Risk Sharing,https://doi.org/10.1111/j.1538-4616.2008.00170.x,22028,10.1111/j.1538-4616.2008.00170.x,Incomplete Intertemporal Consumption Smoothing and Incomplete Risk Sharing,full_text,22,40,7,1521,1531,10
6491,273738,65,sensitivity of consumption to income.xlsx,Consumption and credit constraints: International evidence,https://doi.org/10.1016/S0304-3932(97)00042-1,22192,10.1016/S0304-3932(97)00042-1,Consumption and credit constraints: International evidence,full_text,98,40,2,207,238,31
6492,273826,67,sensitivity of consumption to income.xlsx,"The Estimation of ""Surprise"" Models and the ""Surprise"" Consumption Function",https://doi.org/10.2307/2297603,22513,10.2307/2297603,"The Estimation of ""Surprise"" Models and the ""Surprise"" Consumption Function",full_text,55,53,4,497,,
6493,273842,69,sensitivity of consumption to income.xlsx,How do house prices affect consumption? Evidence from micro data,https://doi.org/10.1016/j.jmoneco.2005.10.016,22812,10.1016/j.jmoneco.2005.10.016,How do house prices affect consumption? Evidence from micro data,full_text,561,54,3,591,621,30
6494,273864,70,sensitivity of consumption to income.xlsx,A Simple Test of Consumption Insurance,https://doi.org/10.1086/261785,22961,10.1086/261785,A Simple Test of Consumption Insurance,full_text,463,99,5,957,976,19
6495,274040,72,sensitivity of consumption to income.xlsx,The permanent income hypothesis: Evidence from the consumer expenditure survey,https://doi.org/10.1016/S0304-3932(98)00063-4,23254,10.1016/S0304-3932(98)00063-4,The permanent income hypothesis:,full_text,24,43,2,351,376,25
6496,274208,73,sensitivity of consumption to income.xlsx,Do liquidity constraints generate excess sensitivity in consumption? New evidence from a sample of post-bankruptcy households,https://doi.org/10.1016/j.jmacro.2005.11.005,23396,10.1016/j.jmacro.2005.11.005,Do liquidity constraints generate excess sensitivity in consumption? New evidence from a sample of post-bankruptcy households,full_text,17,29,4,790,805,15
6497,274223,75,sensitivity of consumption to income.xlsx,Consumption in Developing Countries: Tests for Liquidity Constraints and Finite Horizons,https://doi.org/10.2307/1926897,23684,10.2307/1926897,Consumption in Developing Countries: Tests for Liquidity Constraints and Finite Horizons,full_text,72,71,3,408,,
6498,274239,76,sensitivity of consumption to income.xlsx,Consumption Adjustment under Time-Varying Income Uncertainty,https://doi.org/10.1162/003465399767923791,23821,10.1162/003465399767923791,Consumption Adjustment under Time-Varying Income Uncertainty,full_text,45,81,1,32,40,8
6499,274243,77,sensitivity of consumption to income.xlsx,The Permanent Income Hypothesis: Estimation and Testing by Instrumental Variables,https://doi.org/10.1086/261100,23951,10.1086/261100,The Permanent Income Hypothesis: Estimation and Testing by Instrumental Variables,full_text,165,90,5,895,916,21
